tweet_id;text;hate_score;year;counter_score
932737853016170496;Herr Köhr hört sich an, als ob er ein Grüner wäre, der um seine Chance auf Regierungsbeteiligung betrogen wurde. Genau dazu haben die FDP die Sondierungsgespräche genutzt. Um mal zu checken, ob das klappen kann ... @randomaccount45;0.0780474632832998;2016;0.9219525367167002
891703130513178624;Keine Ahnung genau, was du meinst, aber manche Sachen können nur weltweit zusammen mit Geduld und richtig viel Mühe geregelt werden.;0.0347984563095442;2018;0.9652015436904557
894138148686573568;Thema Völkerrecht: Irak-Krieg, Libyen, Guantánamo, Regimewechsel... Das war nich Russland, sondern unsere „Kumpels“. Sanktionen, echt jetzt? @falschefreundin;0.4902753910955014;2018;0.5097246089044987
1032620726803734528;Foooorntite;0.8539790233938207;2018;0.1460209766061793
1079766845589258241;Nee, gibt’s nich! Was du eigentlich meinst, is der Unterschied zwischen Kaukasiern und Asiaten. Wir helle Typen sind Kaukasier, Türken gehören zu den Asiaten – das is der Unterschied. Aber Deutsch-sein kann man nich biologisch bestimmen, is ja schließlich ne Staatsangehörigkeit...;0.191439654840028;2017;0.808560345159972
884732582813937665;Deutschland und supposedly freie Medien und Journalismus. Medien, die gekauft sind. Freiheit bei Medien gibt's nicht.;0.1591079920868988;2016;0.8408920079131013
792287578716340224;oh echt, und was ist mit den sexuellen Übergriffen und der Gewalt von Fremden gegen uns?;0.5790761886292375;2017;0.4209238113707625
1025077251258368000;Leeres Gerede! Nur eine einzige Nation gibt uns Sicherheit!;0.5741632872478268;2018;0.42583671275217316
858418579083079681;Haha. Bald in De wegen angeblichen Remplern hinter Gitter.;0.6076825221647131;2017;0.3923174778352869
918209457502466053;Was denkt man über Typen, die abhauen und ihre Family einfach sitzen lassen?;0.5881922436144038;2017;0.4118077563855962
716981310598811648;@maxmiller Ja, da gab’s doch mal was. Ich glaub der Typ hieß Janosch oder so ähnlich.;0.7719789113075792;2015;0.22802108869242077
698112633677942784;@user123 Du bist wohl skeptisch nur weil schwarze Löcher der Grund sind. Wärs weiße Löcher, wär wahrscheinlich alles cool ...;0.8074295357956623;2018;0.19257046420433765
1052094288094466048;ein interessanter Fall für Politikwissenschaftler wie der Klimawandel als echte Bedrohung total übersehen wird – gute News für Herrn @Mustermann: die @alpha_stiftung bringt im Februar 2019 ne Studie von mir raus, wo’s u.a. genau darum geht;0.9556527916672076;2017;0.044347208332792376
1005185812366053376;Weil diese Länder halt nie wirklich zu Europa gezählt wurden. Noch mehr Fragen offen??;0.4123314323321578;2017;0.5876685676678421
1052608817412956160;In Norwegen is das voll normal. Krankenschwester / Pfleger... Hebamme is n 3-jähriges Studium, kein Ausbildungsberuf! Klar gibt's Praktika dazu.;0.2381991577590373;2018;0.7618008422409627
1026435535521439745;Tja, so läuft das wenn man deutsche Werte einfach versaut.;0.7818480182462932;2018;0.21815198175370676
979957546776776709;#Islam Der Islam gehört nicht zu unserem Land. Es gibt hier Muslime, die ihren Glauben, den Islam, frei ausüben dürfen, und das ist auch gut so. Es gibt aber noch vieles zu klären, statt den Islam einfach zu beschränken. Muslime müssen in die Suche nach Islamisten eingebunden werden.;0.0441643827984588;2016;0.9558356172015412
1069139385998864384;Wer Aktien grundsätzlich für riskant hält, hat anscheinend nicht so viel Plan. So Sachen wie ETFs gelten eher als sichere Anlage. @finanzguru123;0.5748092235195452;2018;0.4251907764804548
1076480651044503552;Es wird Zeit, die „romantische Idee“ loszulassen, dass es in der #AfD moderate Kräfte gibt. Da sind entweder rücksichtlose Opportunisten, die sich mit allen Tricks finanziell absichern wollen, oder halt echte völkische Rassisten und Nazis. #stopAfD @randomuser123;0.419885395680502;2017;0.580114604319498
828136656096092160;ähm... vor ner weile galt das doch noch als rechtsradikal, oder?;0.4471658407581845;2017;0.5528341592418156
961861246671712257;"Was in den Verträgen stand, wird leider nicht beachtet...Wer sich äußert, wird zum Schweigen gebracht oder...in die rechte Ecke gedrängt...Die, die anders denken, müssen wieder Angst kriegen. Unser freies Leben geht verloren. ""Danke @andereraccount""";0.5486212837932574;2016;0.45137871620674264
995943933174829056;Warum nur ein politischer Boykott? Wenn ein Journalist von @newsflash_de nicht reinkommt, dann müssten eigentlich auch alle Sender, die das Turnier zeigen, komplett boykottieren. Wenn Deutschland für die FIFA als Markt wegfällt, gäbs das Visum garantiert sofort.;0.2711637859925517;2017;0.7288362140074482
882150372592234496;Jetzt ham wa alle ma was kapiert: was politische Kommunikation angeht (vor allem der Typ, der das geschrieben hat);0.4609194761373782;2017;0.5390805238626217
1065176210337136641;Mir doch egal, wenn jemand an verfaulte Tomaten glaubt, Hauptsache, er lässt mich damit in Frieden. @randomuser123;0.2283515129079237;2017;0.7716484870920763
738409494040989697;Juden sind gerade voll am Start beim größten Völkermord der Welt heute, wie viel Völkermord-Score, richtig tragicomic @fakemention123;0.1186237067791898;2018;0.8813762932208102
912209524123213829;Hahaha, die werden sowieso zusammenarbeiten. Hauptsache, die Grünen sind am Ende mit am Regieren, das ist doch ihr Ding.;0.0839771937477881;2015;0.9160228062522119
1056732731365867521;Dieser Rechtsdrall ist leider global zu merken. Neues Beispiel ist die Präsidentenwahl in Brasilien. Der zukünftige Präsident wird zwar noch als Rechtspopulist genannt, aber er ist klar rechtsradikal! @falscheraccount123;0.5424546386148221;2017;0.4575453613851779
1063928391227842566;Die vorgesehene Masseneinwanderung wird die soziale Absicherung der Bevölkerung gefährden.;0.6433415992856709;2017;0.3566584007143291
935216933657595905;Da hat er voll recht... Fox News bei so nem Contest am Start zu haben, ist wie wenn Usain Bolt bei den Schülerspielen mitrennt. @cooluser123;0.9397046111299652;2018;0.06029538887003483
1083028058767007744;Und was wär heut wenn ab 1939 der ganze Rest der Welt den Bonhoeffer gespielt hätt? So war das gedacht. Solang der Rechtsstaat noch da is gelten natürlich dessen Regeln. @fakeuser123;0.9959191483206458;2017;0.004080851679354236
988117007123009537;Mensch, man erzählt sich auch gern mal nen kleines Märchen. So sind wohl die Hofberichterstatter? @falscheperso;0.2363380046297779;2017;0.7636619953702222
1021143092815114241;Kennt sich hier etwa jemand mit den FIFA-Regeln aus? Joah, eher nicht!;0.0979489794935266;2018;0.9020510205064733
1018777850588094464;Wer Prioritäten setzt, kriegt mehr hin. Nicht alles läuft so dreckig (sorry, geschmiert) ab wie bei @xyznews.;0.4112409132332755;2017;0.5887590867667245
875451957951037440;Da stimmt mal wieder was nicht mit dem redaktionellen Weltbild. Wie erklärt das eigentlich Frau @falscheName?;0.6069418871881805;2017;0.39305811281181946
814505775427190784;Oder der dark channel 2.0 !!!!!!!!!!;0.3640325910799887;2017;0.6359674089200114
557200315586740224;@max_mustermann Warum? Glauben Sie nicht, dass Vertrauen schaffen bedeutet, Lösungen zu finden? DIE sind für ihr Volk da, anders als ...;0.6534982227127512;2018;0.34650177728724885
976793453051940865;Widerliche anti-israelische Berichterstattung von euch mal wieder.;0.2923015702978303;2017;0.7076984297021697
977947563583303680;Nicht die Kurden, sondern die PKK! Ich bin selbst Kurde und finde, dass die Türkei das Recht hat, ihre Grenzen zu sichern. Ständig schicken die PKK-Leute Terroristen rüber in die Türkei. Kein Land würde das akzeptieren! @exclusive_fanpage;0.4638170792567922;2017;0.5361829207432078
1042497398424186881;‚Mutti‘ hat wieder versucht, es einfach auszusitzen – aber da liegen Welten zwischen ihr und Dr. HK – am Ende bleibt wie immer nur das Mädel mit Erfolg und Erfahrung. Wird langsam Zeit, abzuhauen, oder? @coolguy123;0.6119232611787083;2017;0.3880767388212917
907627142841868288;Deshalb gibt's n Zusammenhang zwischen der täglichen Propaganda gegen die Türkei und den Themen, die in den Diskussionen auftauchen. @falscheraccount;0.3803301229045531;2017;0.619669877095447
1021130563502202886;Mann, Özil hat sich jetzt selbst zum Ausländer in Deutschland gemacht. Sorry, aber Mitgefühl hab ich da echt keins. Außerdem gibt’s grad viel wichtigere News, die man teilen sollte. @randomuser123;0.6559320145501373;2018;0.3440679854498627
993821187250716673;Die Zunahme der Straftaten wird den Rechtsradikalen gar nicht schmecken, denen damit ja ihre Kassandra-Sprüche weggenommen werden. Da es nicht in ihr Weltbild passt, ist jetzt die Statistik falsch. Würden sich die AfD-Leute sicher bestätigt fühlen, wenn es genau andersrum wäre! @fakespot123;0.4615600197760028;2017;0.5384399802239972
1011178893397692418;es existieren keine Deutschtürken. Gibt ja auch keine BVB-Fans von Schalke. Das sind alles Leute aus Anatolien, die früher Ziegen gehütet haben und deren Frauen bis in die 80er weder lesen noch schreiben konnten. Dieses Level haben sie nach Deutschland gebracht und hier gefestigt. @falscheraccount123;0.2159179319576201;2018;0.7840820680423799
888099800876535808;die Antwort kam wie erwartet;0.7267746481540482;2017;0.27322535184595176
974324500132192256;Was sind eigentlich die TECHNISCHEN Specs, die ein Monitor so mitbringen muss?? Hat der echt keine 4K UHD? Oder is die Bildwiederholrate zu low, um die Flüge flüssig zu zeigen? @fakename123;0.5434036291529937;2017;0.4565963708470063
1060190029685895169;Der Like-Button is irgendwie weg;0.7322480463415662;2017;0.26775195365843385
1018871904130813953;"Ist's echt erst die Migrationskrise, die zu ner Krise von unserer Moral wurde? Nur selber leben und nich leben lassen wirkt für mich wie die ""logische"" Folge von den Mehrwert-Rednern. Solang die Masse ihre Bedürfnisse erfüllt bekommt und ihre Würde bleibt – läuft der Laden.";0.8185913364629716;2016;0.18140866353702845
886999605170364417;Ja klar, wenn! Wenns solche 'Populisten' überhaupt gäbe!!! Sag doch mal den Satz mit den Grundrechten ohne das ganze 'wenn'-Gedöns! @neuaccount123;0.7364169201083582;2017;0.26358307989164176
549177575952900096;@maxmuller echt relevant???;0.4866439112267169;2017;0.5133560887732831
1070780499453448192;Die Medien wollen AKK.;0.4156588130877098;2015;0.5843411869122902
979323956128829442;Der beste Beweis dafür, dass es keinen Gott gibt.;0.5851850848464851;2018;0.4148149151535149
1022363475396513792;Sind da noch nicht längst die ersten Immobilienhändler am Start? Bringt doch Cash! @hausdealz123;0.7711677753916649;2017;0.22883222460833508
1043200642775482374;Eure Märchen, die auf fehlendem Verständnis der Programmatik beruhen, glaubt sowieso keiner. Die heftigsten Sozialschädiger & Leidverursacher sind und waren immer die Sozialdemokraten, also eure Gang, die ständig Steuergeld an migrantisches Prekariat rauswerfen. @randomuser123;0.0485784460459331;2017;0.9514215539540669
981567668271579141;Ich warte echt noch auf die nachvollziehbare alternative Story von den Russland-Verstehern.;0.5231520547325886;2017;0.47684794526741137
1083801809301454850;Als ob andere Parteien wie die @xyz überhaupt nicht schon seit dem Anschlag mega präsent in den öffentlich rechtlichen Kanälen wären.;0.4486363653541568;2018;0.5513636346458433
961554388224487424;Krass, dass es tatsächlich Leute gibt, die das gut finden! Was sollen denn die Gründe sein, warum der Stromwechsel Blödsinn sein soll? Da es wohl kaum welche gibt, bleibt das wohl so – in der EU fährt man da voll drauf ab. @randomuser123;0.7533439562958076;2017;0.24665604370419236
1025121436653023232;In manchen arabischen Staaten setzen sich mutige Frauen gegen die Vollverschleierung und diverse Verbote zur Wehr, während in Europa Leute für die Vollverschleierung protestieren. @falschkonto123;0.3732060975690201;2018;0.6267939024309799
1011658974700163073;Oh Mann! Das Zitat war doch eigentlich für die Grünen gedacht! Warum wird das jetzt auf einmal für die CSU benutzt? @randomuser123;0.3137100827284448;2016;0.6862899172715552
949145034179231750;Hat der sich schon entschuldigt? Für seine und Erdo’s persönlichen Beleidigungen gegen uns, unsere Politiker und türkische Mitbürger, die anders denken als die AKP? Noch nicht? Immer noch sitzen Deutsche ohne Anklage im Knast...! Dann lassen wir euch halt in Ruhe... #tuerkei @randomUser123;0.3430035127734605;2016;0.6569964872265395
1022519952492908545;asv - voll und ganz so;0.2657917455164402;2017;0.7342082544835598
895776275289321474;Das Wetter wird hier voll ausgenutzt.;0.4630323331609638;2016;0.5369676668390362
809397711409709056;Gesetze gegen Hassrede? Dabei will der Staat in Sachen eingreifen, die eigentlich nicht strafbar sind (!).;0.7497395552533197;2017;0.2502604447466803
985038543956463616;Nehmen die USA, England und Frankreich jetzt die syrischen Flüchtlinge auf, die noch mehr Angst haben und das Land verlassen wollen?;0.4377785883800186;2017;0.5622214116199814
1032643392126242816;Ja nee... voll logisch. Wir pushen den Mietzuschuss mit Steuergeld, damit die Deppen ihre utopischen Mietforderungen sicher kriegen... Alter... was für Vollhonks haben da eigentlich beraten? Die Welt is echt kaputt. @fakeuser123;0.3842921928720587;2017;0.6157078071279414
1063793463383244800;Nach Griechenland ziehen und trotzdem weiter für @neuaccount123 wählen;0.2152411069274027;2018;0.7847588930725973
1044076690144677889;"Ich hoffe auf Özdemirs Trip nach Ankara und seine mega spektakuläre Festnahme! Hier in D solche innertürkischen Streitereien anzetteln, ist voll das ""Grüne"" Ding und genau sein Style! @falschername123";0.8772015533350346;2017;0.12279844666496542
973802196667129857;Find ich auch zu krass. 1000 Schüler jährlich... entweder'n Fehler oder in Deutschland wird nicht über jeden Vorfall berichtet... @randomuser123;0.4548244344598598;2016;0.5451755655401402
1080946393328611328;Ja, fantastische Welt der Statistik. Der eine Jäger ballert links vom Vogel vorbei, der andere knallt rechts vorbei. Aus statistischer Sicht ist der Vogel trotzdem erledigt.;0.1315152461333964;2018;0.8684847538666036
1054509360121028608;Und das Nachbarsmädchen heult ständig. Noch gut zu hören. Aber erst. Seit. Ich hier auf Twittr schreibe.;0.0834310600520606;2018;0.9165689399479394
1017884276824698881;Nee Mann @KalleKram - voll daneben so!;0.2359011989616211;2018;0.7640988010383789
973847767364833281;meine ansicht!;0.2986059049230364;2015;0.7013940950769636
884750294101446656;Alles klar.;0.915882799137998;2017;0.08411720086200203
984050947046432768;Nur weil zwei Typen die mächtigsten Kerle der Welt sein wollen, müssen am Ende unzählige Millionen draufgehen?? So viel blödsinn ohne Ende. @falscher_account;0.9021035722733974;2017;0.09789642772660256
973676768589643778;"#maxmüller hat in seiner Laufbahn schon ordentlich abgebaut. Genau da, wo er hinpasst ;-)";0.5116224919152838;2017;0.48837750808471625
1070630184800477184;"Jetzt müsste man wohl sagen: ""Na du, Frau Kanzlerin ohne Plan""? Auf keinen Fall, weitere Verzögerungen sind schon fest eingeplant, weil Fortschritt hierzulande wohl nicht gewollt ist! Jeder hält sich für den großen Boss, wie früher die kleinen Herrscher in der Kleinstaaterei! Einfach nur noch kaputte Könige ihrer eigenen Machtgier! @randomuser123";0.4147347541223986;2017;0.5852652458776014
1009060526226399232;Kopfabflug;0.5383765914525178;2018;0.4616234085474822
840948184004349952;diesmal haben beide wieder mehr Eier als wir, krass @andereruser;0.2881096595103076;2018;0.7118903404896924
1058188641888034820;Voll peinlich!!!;0.675567312322555;2017;0.32443268767744504
925048815895433217;"Warum kommt ""uns"" nur die Deportation in den Sinn - voll krass! Anne Frank hat jede Art von Respekt verdient! Genau wie alle, die verfolgt wurden! @coolaccount123";0.6165007891584816;2015;0.3834992108415184
1033735614112452610;"Also mal ehrlich, fünf falsche Abschiebungen von 12.261 sind schon krass. Aber 165 von 18.315 sind angeblich ""okay"" und total akzeptabel? @zufallsname123";0.1588773826558823;2018;0.8411226173441178
887995790819549185;Türk karşıtı. Teröre hayran.;0.9020897478792952;2017;0.09791025212070481
611274714389024768;@max_huber Nimmst du jetzt #tvtotal als passender Ersatz? #fragejan;0.4466144294920498;2018;0.5533855705079502
963900065944358912;Total unmöglich.;0.7949767768245797;2017;0.20502322317542032
854248811627261953;hahaha;0.653750320966603;2017;0.346249679033397
1020614483193024512;Einfach mal durchlesen und dann die Kommentare drunter anschauen, die sind noch viel interessanter!!!;0.214083069271892;2016;0.785916930728108
1011170101897383936;Welche Ansicht wird hier eigentlich unterdrückt?;0.8124504338154751;2017;0.1875495661845249
1012005196493402113;"Naja, in Deutschland wurde über die polnische WM-Mannschaft echt viel gelacht. Jetzt sind wir beide zusammen draußen ;-) @randomuser123";0.1349672502971666;2015;0.8650327497028334
1027867329114398720;In Europa ist das kein Problem, hier kann der Verpackungswahn voll ausgelebt werden! @randomuser123;0.2117191366788043;2017;0.7882808633211957
963158574682853379;Verteidige diesen Fehler nicht. Die SPD hätte da echt konsequent bleiben müssen.;0.7748354071567893;2017;0.22516459284321066
1029812872250122241;"Abbiegen laut StVO § 9 (5): Wer am Steuer sitzt, muss beim Abbiegen, Wenden oder Rückwärtsfahren besonders darauf achten, keine anderen Verkehrsteilnehmer zu gefährden; wenn nötig, sollte man sich helfen lassen. @verkehrswacht123";0.6515717348107528;2018;0.3484282651892472
982746768432615429;Die Tagesschau postet über eine furchtbare Tat in Münster (begangen von einem sogenannten „Volksdeutschen“, den das mindergebildete Wutvolk so nennt) und Deutschlands blödester Abschaum schreit direkt „Islam!“. Echt nicht zum Glauben. Mein Beileid an die Angehörigen. @xzynews;0.4722090335051108;2017;0.5277909664948892
1058670842748506114;Diese SPD ist total unfähig und mit der super dummen Kuh erst recht! Laut Bund hat jeder zweite Rentner in Deutschland weniger als 800 € Rente! Und die SPD macht NULL! Keine Ahnung, wie man so nen Versagerverein überhaupt noch wählen kann! @randomuser123;0.1709248870640635;2017;0.8290751129359365
983608982018363392;Wie ging das nochmal mit der Steueroase @finanzwunderland?;0.3203877193064182;2017;0.6796122806935818
930529476211040256;Vielleicht in anderen Worten: Unterstützung von Kriegen, bei denen hauptsächlich unschuldige Männer, Frauen und Kinder durch Tod, Verstümmelung und Traumata leiden, während sogenannte Eliten im Westen, Süden, Norden und Osten davon super profitieren und steuerlich glatt durchrutschen. Was sagst du dazu, @newsflash99?;0.3368054636543162;2018;0.6631945363456838
1047968667944865792;Gibt's schon erste Einschätzungen, warum das so is? Check das nicht wirklich.;0.8577798757454382;2017;0.14222012425456176
1033247830339723265;In Sachsen gibt’s keine Pegizei. Das sollte man als Bundestagsabgeordnete eigentlich wissen! Voll krass, einfach mal nen ganzen Berufszweig fertigzumachen. Naja... was macht mans nich alles, um Stimmen zu versauen. @user12345;0.4516009868691668;2017;0.5483990131308332
882281982956380160;Kann mir mal jemand erklären, wie bitteschön die öffentl. Sicherheit bei nem Zelt-Übernachtung gefährdet sein soll? @randomuser123;0.4259389178072894;2016;0.5740610821927106
992447748485107713;Interessensverkäuferin;0.4611624737801527;2017;0.5388375262198473
947910566521303042;Endlich mal?!;0.7902193599838916;2017;0.2097806400161084
964148796694331392;Scheinbar nimmt der sich auch die Reden von anderen Parteien vor und kommentiert kritisch. Die AFD wirkt wie sein Lieblingsthema. @falscheraccount;0.4823996374539289;2016;0.5176003625460711
955117729731792897;Die Neolibs und Transatlantiker bei @fdmrxq18 haben mal wieder das Ruder übernommen. Die Frage stellt sich allerdings von selbst, ob die Sieger überhaupt noch zur SPD zählen.;0.6643970135742036;2017;0.33560298642579645
1000331355597701120;Die U3-Betreuung zeigt jetzt ihre Schattenseiten. Das war so ein Mega-Projekt von den Grünen, genau wie G8, nur dass der Schüßler voll nach hinten losging. Alles, was Rot-Grün in der Richtung gestartet hat, war voll der Rohrkrepierer. Aber die Ladies wollen halt Selbstfindung machen und tun das auch. @randomuser123;0.5266334592002282;2017;0.4733665407997718
1045651400758308864;Alles tutti;0.8475912819052314;2017;0.15240871809476864
967135612825370624;Wär voll der Hammer, wenn die liebe Dame @xyz123 als SOZIALministerin echt was bewegen könnte, damit Tafeln in so nem reichen Land komplett überflüssig sind...;0.5916291423946608;2018;0.4083708576053392
968862419983523840;"So siehts wirklich aus: Die ""Geflüchteten"" kriegen genug Geld und Zeug. Aber die schicken so viel Kohle wie geht heim und nehmen alles umsonst mit, was sie finden. Und genau das fehlt dann bei unseren Leuten.";0.2995857692358706;2017;0.7004142307641295
1060363640124137472;"Wie sieht ne ""Trump-PK"" eigentlich aus? Linksliberale Medien im Westen werden in max zehn Jahren zerfallen. Es ist nötig, um den Rechtsstaat wieder aufzubauen. #Kriegserklr @beispieluser";0.3902632163674008;2018;0.6097367836325992
1012618405432741888;Merkel ist als Kanzlerin jetzt echt total unglaubwürdig (geworden?). @randomuser123;0.5080603240349448;2017;0.49193967596505517
928996631495806976;Klar weg und zwar nicht nach und nach, sondern direkt! Nur 29% gehen noch in den Osten, der Rest wird von unseren Politikern verplempert. @falscheraccount;0.8767520898445043;2018;0.12324791015549574
818494682565058562;oh wow - BITTE nimm weniger meds oder so - keiner will tote türkische leute sehen -;0.3345111699068644;2015;0.6654888300931356
925744636756463616;Hey @newsflash123, liebe Tagesschau – das gestern war definitiv ein Anschlag und kein Vorfall(!)! Passt mal auf, wie ihr die Worte benutzt. Seid ihr wirklich neutral?;0.4774539797305888;2017;0.5225460202694112
889428946063904768;Migrationsthemen müssen diskutiert werden. Herr Meier plant später mit Herrn Becker neben Frau Schmidt Platz zu nehmen. Jugend-Arbeitslosigkeit in der EU?;0.5294747841340903;2015;0.4705252158659097
934775102226485248;Die Leidtragenden sind die Opfer auf den Straßen jeden Tag! Kids, Mädels, Frauen – täglich Migranten-Kriminalität überall! Die Kinder zahlen den Preis, weil sie sich aus Angst vor Angriffen nicht mehr frei bewegen können!! Es muss ein innerer Notstand erklärt werden! Kein Posten-Geschacher mehr! #FakeUser123;0.7104263507130413;2017;0.2895736492869587
958984398778650624;Die Jäger haben durch ihre Ausbildung und Erfahrung sicher das nötige Know-how, um damit klarzukommen. Heißt ja nicht, dass Wölfe sofort erschossen werden. #wildlife @naturepro88;0.8704776083816528;2017;0.12952239161834722
1031954454143266816;449;0.4530751918197688;2018;0.5469248081802311
935558471629594624;Bin echt neugierig auf den Tag, an dem Linke und Grüne so viele Bauernhöfe plattgemacht haben, dass die Lebensmittel nicht mehr für alle ausreichen. Wäre nice, wenn man diese Ökofaschos dann von der Versorgung kicken könnte. @fakeaccount123;0.7926478154772554;2018;0.20735218452274462
612306925951299584;@CoolDude123 Echt jetzt, voll die Schande, ey.;0.3355256252820133;2018;0.6644743747179866
1056668013297065984;Er hat bei der Liste die Kids und Kids-Moms und -Dads total vergessen! @falscheuser123;0.936285839654578;2017;0.06371416034542199
932619881014427648;Genau! Teil von politischer Verantwortung is' auch, Kompromisse zu machen. @falschername123;0.9522364935111942;2017;0.047763506488805785
1015230141331623940;Achtung im Ausland, auch dort läuft die linke Zensur schon voll am Start: @randomuser123;0.8202034038800539;2016;0.17979659611994614
1002536914573029376;Übrigens, bei @sascha_online läuft grad ein Europa United! So, jetzt aber wieder zurück ausm Traum kommen, die Realität checken und hoffen, dass Träume wahr werden. LÄCHERLICH!;0.4590926709631026;2017;0.5409073290368974
776455587513061376;Guck mal bei @CrazyMichi vorbei und vergiss mal deine Fantasiewelt.;0.3241011727029311;2017;0.675898827297069
965213925422768128;scheint so, als hätt die meier da auch mitentschieden;0.6250941559508282;2015;0.3749058440491718
1059823030082396160;Gibt's eigentlich schon ne Übersicht, wie viele Schutzsuchende bei der #Hetzjagd in Chemnitz verletzt wurden? Haben sich alle Betroffenen wieder erholt? Wär doch ne nützliche Info zum Abschied von @neue_fake123.;0.5859548460815228;2018;0.4140451539184772
958801801603702786;Also, in der TR wird das schon etwas nuancierter präsentiert als Streitgespräch zwischen @nick123 und @maxx_98 – aber das zeigt halt genau die Filterbubble, weil das gedruckte Buch anscheinend keiner wirklich checkt.;0.4769731935497863;2015;0.5230268064502137
984768408515465216;Wie verlässlich is denn so ne(!) Studie eigentlich??;0.7682103224030328;2015;0.23178967759696723
915920152880975872;Hier können die ekelhaften Rassisten jetzt mal wieder voll abgehen. Das is wie so’n Bällebad bei Möbelplatz.;0.1319427301649468;2017;0.8680572698350533
889146368304001024;Und ich denk echt nicht, dass man den Holocaust mit dem IS vergleichen kann.;0.6148705063563471;2018;0.3851294936436529
1013458036558622723;Herr Gauland war nie ein #FDJ-Funktionär für Agitation und Propaganda. Ihr aber und eure Kumpeline Frau @neueskonto wart bis kurz vor der Wende echte Fans der #DDR. Euer gelerntes Wissen nutzt ihr seitdem für eure antideutsche #Hetze.;0.4045826744487499;2018;0.59541732555125
1036832324003028992;Die Begegnung lohnt sich zum Anschauen. Das nennt man hier #Meinungsfreiheit, aber kritisch sein ist in diesem Land nicht gern gesehen. Die Begriffe „Wutbürger“ und „unter Feinden“ zeigen ganz klar, wie deren Haltung ist und wie locker sie mit anderen Ansichten umgehen. #NeulandNews #Sprechverbot;0.4835851129290656;2017;0.5164148870709344
1045762614528233473;Schade, dass die anderen Reporter nicht mitgekommen sind.;0.6713480680738358;2017;0.32865193192616415
1041745362439098369;Klar wusste die AFD, dass das Satire war. Trotzdem versuchen sie überall, ihre Gegner mit Lügen lächerlich zu machen. Leider gibt’s genug Leute, die da drauf reinfallen. Genau darauf setzen sie, denn genau die sind ihre Chance für Nazideutschland 2.0. @fakesocial123;0.5338178052022419;2017;0.46618219479775813
959039553855213569;den stegner kriegt nix an die birne solche kerle sind quasi unantastbar;0.5586719505429201;2015;0.44132804945707993
1026553015619092480;Voll unfair! In Island geht das auch klar.;0.5174138437232279;2018;0.48258615627677215
1079600874719191041;Das wird die Mainstream-Medien und schon gar nicht die Polit-Showtänzer NIE für uns machen! #Wir müssen es selber anpacken und das schaffen wir auch: https://www.verfassunggebende-versammlung.com/volkswahl @randomuser123;0.5680566374430761;2017;0.4319433625569239
890915836084539395;Es ist echt Zeit für 'nen Aufstand gegen diese Verräter, die uns hier in Deutschland das Land klauen wollen! @randomuser123;0.3446439596642489;2016;0.6553560403357511
955765048143728640;Das stimmt nicht! Das sind türkische Panzer. Deutschland hat die an die verkauft, also gehören die jetzt der Türkei. Voll die Heuchelei! Klar werden die Panzer nicht nur rumstehen, wurden ja extra gekauft. Ganze Aufregung total überflüssig! @falscheinfo123;0.5516914571084002;2018;0.4483085428915998
